gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSMUSG00000035202	146593.5	2.033752	3.268569043	1.835444e-06	0.02465368
ENSMUSG00000065870	56.05285	24.70192	2.934261079	1.4037520000000002e-17	3.77104e-13
